"year","age","week","deaths","pop_start","pop_end","weekMax","season","pop_midweek","exposure"
2018,"40-44",35,93,4788357,4841738,52,0.663461538461538,4823773.24038462,92764.8700073964
2018,"40-44",36,90,4788357,4841738,52,0.682692307692308,4824799.79807692,92784.6115014793
2018,"40-44",37,109,4788357,4841738,52,0.701923076923077,4825826.35576923,92804.3529955621
2018,"40-44",38,93,4788357,4841738,52,0.721153846153846,4826852.91346154,92824.094489645
2018,"40-44",39,101,4788357,4841738,52,0.740384615384615,4827879.47115385,92843.8359837278
2018,"40-44",40,98,4788357,4841738,52,0.759615384615385,4828906.02884615,92863.5774778107
2018,"40-44",41,107,4788357,4841738,52,0.778846153846154,4829932.58653846,92883.3189718935
2018,"40-44",42,90,4788357,4841738,52,0.798076923076923,4830959.14423077,92903.0604659763
2018,"40-44",43,100,4788357,4841738,52,0.817307692307692,4831985.70192308,92922.8019600592
2018,"40-44",44,96,4788357,4841738,52,0.836538461538462,4833012.25961538,92942.543454142
2018,"40-44",45,99,4788357,4841738,52,0.855769230769231,4834038.81730769,92962.2849482248
2018,"40-44",46,93,4788357,4841738,52,0.875,4835065.375,92982.0264423077
2018,"40-44",47,100,4788357,4841738,52,0.894230769230769,4836091.93269231,93001.7679363905
2018,"40-44",48,94,4788357,4841738,52,0.913461538461538,4837118.49038462,93021.5094304734
2018,"40-44",49,120,4788357,4841738,52,0.932692307692308,4838145.04807692,93041.2509245562
2018,"40-44",50,101,4788357,4841738,52,0.951923076923077,4839171.60576923,93060.992418639
2018,"40-44",51,109,4788357,4841738,52,0.971153846153846,4840198.16346154,93080.7339127219
2018,"40-44",52,100,4788357,4841738,52,0.990384615384615,4841224.72115385,93100.4754068047
2018,"45-49",1,246,5943287,5584519,52,0.00961538461538462,5939837.30769231,114227.640532544
2018,"45-49",2,233,5943287,5584519,52,0.0288461538461538,5932937.92307692,114094.960059172
2018,"45-49",3,254,5943287,5584519,52,0.0480769230769231,5926038.53846154,113962.279585799
2018,"45-49",4,216,5943287,5584519,52,0.0673076923076923,5919139.15384615,113829.599112426
2018,"45-49",5,235,5943287,5584519,52,0.0865384615384615,5912239.76923077,113696.918639053
2018,"45-49",6,191,5943287,5584519,52,0.105769230769231,5905340.38461538,113564.23816568
2018,"45-49",7,236,5943287,5584519,52,0.125,5898441,113431.557692308
2018,"45-49",8,269,5943287,5584519,52,0.144230769230769,5891541.61538462,113298.877218935
2018,"45-49",9,262,5943287,5584519,52,0.163461538461538,5884642.23076923,113166.196745562
2018,"45-49",10,276,5943287,5584519,52,0.182692307692308,5877742.84615385,113033.516272189
2018,"45-49",11,242,5943287,5584519,52,0.201923076923077,5870843.46153846,112900.835798817
2018,"45-49",12,243,5943287,5584519,52,0.221153846153846,5863944.07692308,112768.155325444
2018,"45-49",13,209,5943287,5584519,52,0.240384615384615,5857044.69230769,112635.474852071
2018,"45-49",14,225,5943287,5584519,52,0.259615384615385,5850145.30769231,112502.794378698
2018,"45-49",15,207,5943287,5584519,52,0.278846153846154,5843245.92307692,112370.113905325
2018,"45-49",16,226,5943287,5584519,52,0.298076923076923,5836346.53846154,112237.433431953
2018,"45-49",17,185,5943287,5584519,52,0.317307692307692,5829447.15384615,112104.75295858
2018,"45-49",18,208,5943287,5584519,52,0.336538461538462,5822547.76923077,111972.072485207
2018,"45-49",19,208,5943287,5584519,52,0.355769230769231,5815648.38461538,111839.392011834
2018,"45-49",20,197,5943287,5584519,52,0.375,5808749,111706.711538462
2018,"45-49",21,200,5943287,5584519,52,0.394230769230769,5801849.61538462,111574.031065089
2018,"45-49",22,217,5943287,5584519,52,0.413461538461538,5794950.23076923,111441.350591716
2018,"45-49",23,203,5943287,5584519,52,0.432692307692308,5788050.84615385,111308.670118343
2018,"45-49",24,194,5943287,5584519,52,0.451923076923077,5781151.46153846,111175.98964497
2018,"45-49",25,217,5943287,5584519,52,0.471153846153846,5774252.07692308,111043.309171598
2018,"45-49",26,205,5943287,5584519,52,0.490384615384615,5767352.69230769,110910.628698225
2018,"45-49",27,199,5943287,5584519,52,0.509615384615385,5760453.30769231,110777.948224852
2018,"45-49",28,211,5943287,5584519,52,0.528846153846154,5753553.92307692,110645.267751479
2018,"45-49",29,219,5943287,5584519,52,0.548076923076923,5746654.53846154,110512.587278106
2018,"45-49",30,223,5943287,5584519,52,0.567307692307692,5739755.15384615,110379.906804734
2018,"45-49",31,212,5943287,5584519,52,0.586538461538462,5732855.76923077,110247.226331361
2018,"45-49",32,220,5943287,5584519,52,0.605769230769231,5725956.38461538,110114.545857988
2018,"45-49",33,195,5943287,5584519,52,0.625,5719057,109981.865384615
2018,"45-49",34,210,5943287,5584519,52,0.644230769230769,5712157.61538462,109849.184911243
2018,"45-49",35,208,5943287,5584519,52,0.663461538461538,5705258.23076923,109716.50443787
2018,"45-49",36,191,5943287,5584519,52,0.682692307692308,5698358.84615385,109583.823964497
2018,"45-49",37,215,5943287,5584519,52,0.701923076923077,5691459.46153846,109451.143491124
2018,"45-49",38,197,5943287,5584519,52,0.721153846153846,5684560.07692308,109318.463017751
2018,"45-49",39,187,5943287,5584519,52,0.740384615384615,5677660.69230769,109185.782544379
2018,"45-49",40,209,5943287,5584519,52,0.759615384615385,5670761.30769231,109053.102071006
2018,"45-49",41,193,5943287,5584519,52,0.778846153846154,5663861.92307692,108920.421597633
2018,"45-49",42,186,5943287,5584519,52,0.798076923076923,5656962.53846154,108787.74112426
2018,"45-49",43,206,5943287,5584519,52,0.817307692307692,5650063.15384615,108655.060650888
2018,"45-49",44,197,5943287,5584519,52,0.836538461538462,5643163.76923077,108522.380177515
2018,"45-49",45,176,5943287,5584519,52,0.855769230769231,5636264.38461538,108389.699704142
2018,"45-49",46,198,5943287,5584519,52,0.875,5629365,108257.019230769
2018,"45-49",47,199,5943287,5584519,52,0.894230769230769,5622465.61538462,108124.338757396
2018,"45-49",48,209,5943287,5584519,52,0.913461538461538,5615566.23076923,107991.658284024
2018,"45-49",49,195,5943287,5584519,52,0.932692307692308,5608666.84615385,107858.977810651
2018,"45-49",50,195,5943287,5584519,52,0.951923076923077,5601767.46153846,107726.297337278
2018,"45-49",51,202,5943287,5584519,52,0.971153846153846,5594868.07692308,107593.616863905
2018,"45-49",52,184,5943287,5584519,52,0.990384615384615,5587968.69230769,107460.936390533
2018,"50-54",1,439,6968045,6875948,52,0.00961538461538462,6967159.45192308,133983.835613905
2018,"50-54",2,448,6968045,6875948,52,0.0288461538461538,6965388.35576923,133949.776072485
2018,"50-54",3,479,6968045,6875948,52,0.0480769230769231,6963617.25961538,133915.716531065
2018,"50-54",4,420,6968045,6875948,52,0.0673076923076923,6961846.16346154,133881.656989645
2018,"50-54",5,455,6968045,6875948,52,0.0865384615384615,6960075.06730769,133847.597448225
2018,"50-54",6,431,6968045,6875948,52,0.105769230769231,6958303.97115385,133813.537906805
2018,"50-54",7,493,6968045,6875948,52,0.125,6956532.875,133779.478365385
2018,"50-54",8,512,6968045,6875948,52,0.144230769230769,6954761.77884615,133745.418823964
2018,"50-54",9,541,6968045,6875948,52,0.163461538461538,6952990.68269231,133711.359282544
2018,"50-54",10,570,6968045,6875948,52,0.182692307692308,6951219.58653846,133677.299741124
2018,"50-54",11,493,6968045,6875948,52,0.201923076923077,6949448.49038462,133643.240199704
2018,"50-54",12,470,6968045,6875948,52,0.221153846153846,6947677.39423077,133609.180658284
2018,"50-54",13,463,6968045,6875948,52,0.240384615384615,6945906.29807692,133575.121116864
2018,"50-54",14,447,6968045,6875948,52,0.259615384615385,6944135.20192308,133541.061575444
2018,"50-54",15,455,6968045,6875948,52,0.278846153846154,6942364.10576923,133507.002034024
2018,"50-54",16,428,6968045,6875948,52,0.298076923076923,6940593.00961538,133472.942492604
2018,"50-54",17,437,6968045,6875948,52,0.317307692307692,6938821.91346154,133438.882951183
2018,"50-54",18,427,6968045,6875948,52,0.336538461538462,6937050.81730769,133404.823409763
2018,"50-54",19,404,6968045,6875948,52,0.355769230769231,6935279.72115385,133370.763868343
2018,"50-54",20,398,6968045,6875948,52,0.375,6933508.625,133336.704326923
2018,"50-54",21,418,6968045,6875948,52,0.394230769230769,6931737.52884615,133302.644785503
2018,"50-54",22,448,6968045,6875948,52,0.413461538461538,6929966.43269231,133268.585244083
2018,"50-54",23,437,6968045,6875948,52,0.432692307692308,6928195.33653846,133234.525702663
2018,"50-54",24,430,6968045,6875948,52,0.451923076923077,6926424.24038462,133200.466161243
2018,"50-54",25,430,6968045,6875948,52,0.471153846153846,6924653.14423077,133166.406619822
2018,"50-54",26,425,6968045,6875948,52,0.490384615384615,6922882.04807692,133132.347078402
2018,"50-54",27,414,6968045,6875948,52,0.509615384615385,6921110.95192308,133098.287536982
2018,"50-54",28,383,6968045,6875948,52,0.528846153846154,6919339.85576923,133064.227995562
2018,"50-54",29,391,6968045,6875948,52,0.548076923076923,6917568.75961538,133030.168454142
2018,"50-54",30,430,6968045,6875948,52,0.567307692307692,6915797.66346154,132996.108912722
2018,"50-54",31,487,6968045,6875948,52,0.586538461538462,6914026.56730769,132962.049371302
2018,"50-54",32,441,6968045,6875948,52,0.605769230769231,6912255.47115385,132927.989829882
2018,"50-54",33,420,6968045,6875948,52,0.625,6910484.375,132893.930288462
2018,"50-54",34,393,6968045,6875948,52,0.644230769230769,6908713.27884615,132859.870747041
2018,"50-54",35,409,6968045,6875948,52,0.663461538461538,6906942.18269231,132825.811205621
2018,"50-54",36,418,6968045,6875948,52,0.682692307692308,6905171.08653846,132791.751664201
2018,"50-54",37,394,6968045,6875948,52,0.701923076923077,6903399.99038462,132757.692122781
2018,"50-54",38,441,6968045,6875948,52,0.721153846153846,6901628.89423077,132723.632581361
2018,"50-54",39,402,6968045,6875948,52,0.740384615384615,6899857.79807692,132689.573039941
2018,"50-54",40,419,6968045,6875948,52,0.759615384615385,6898086.70192308,132655.513498521
2018,"50-54",41,422,6968045,6875948,52,0.778846153846154,6896315.60576923,132621.453957101
2018,"50-54",42,407,6968045,6875948,52,0.798076923076923,6894544.50961538,132587.39441568
2018,"50-54",43,420,6968045,6875948,52,0.817307692307692,6892773.41346154,132553.33487426
2018,"50-54",44,393,6968045,6875948,52,0.836538461538462,6891002.31730769,132519.27533284
2018,"50-54",45,420,6968045,6875948,52,0.855769230769231,6889231.22115385,132485.21579142
2018,"50-54",46,387,6968045,6875948,52,0.875,6887460.125,132451.15625
2018,"50-54",47,434,6968045,6875948,52,0.894230769230769,6885689.02884615,132417.09670858
2018,"50-54",48,444,6968045,6875948,52,0.913461538461538,6883917.93269231,132383.03716716
2018,"50-54",49,410,6968045,6875948,52,0.932692307692308,6882146.83653846,132348.97762574
2018,"50-54",50,388,6968045,6875948,52,0.951923076923077,6880375.74038462,132314.91808432
2018,"50-54",51,413,6968045,6875948,52,0.971153846153846,6878604.64423077,132280.858542899
2018,"50-54",52,414,6968045,6875948,52,0.990384615384615,6876833.54807692,132246.799001479
2018,"55-59",1,728,6401516,6598218,52,0.00961538461538462,6403407.36538462,123142.44933432
2018,"55-59",2,727,6401516,6598218,52,0.0288461538461538,6407190.09615385,123215.194156805
2018,"55-59",3,698,6401516,6598218,52,0.0480769230769231,6410972.82692308,123287.93897929
2018,"55-59",4,714,6401516,6598218,52,0.0673076923076923,6414755.55769231,123360.683801775
2018,"55-59",5,747,6401516,6598218,52,0.0865384615384615,6418538.28846154,123433.42862426
2018,"55-59",6,725,6401516,6598218,52,0.105769230769231,6422321.01923077,123506.173446746
2018,"55-59",7,729,6401516,6598218,52,0.125,6426103.75,123578.918269231
2018,"55-59",8,827,6401516,6598218,52,0.144230769230769,6429886.48076923,123651.663091716
2018,"55-59",9,840,6401516,6598218,52,0.163461538461538,6433669.21153846,123724.407914201
2018,"55-59",10,880,6401516,6598218,52,0.182692307692308,6437451.94230769,123797.152736686
2018,"55-59",11,880,6401516,6598218,52,0.201923076923077,6441234.67307692,123869.897559172
2018,"55-59",12,836,6401516,6598218,52,0.221153846153846,6445017.40384615,123942.642381657
2018,"55-59",13,742,6401516,6598218,52,0.240384615384615,6448800.13461538,124015.387204142
2018,"55-59",14,773,6401516,6598218,52,0.259615384615385,6452582.86538462,124088.132026627
2018,"55-59",15,709,6401516,6598218,52,0.278846153846154,6456365.59615385,124160.876849112
2018,"55-59",16,737,6401516,6598218,52,0.298076923076923,6460148.32692308,124233.621671598
2018,"55-59",17,675,6401516,6598218,52,0.317307692307692,6463931.05769231,124306.366494083
2018,"55-59",18,677,6401516,6598218,52,0.336538461538462,6467713.78846154,124379.111316568
2018,"55-59",19,674,6401516,6598218,52,0.355769230769231,6471496.51923077,124451.856139053
2018,"55-59",20,656,6401516,6598218,52,0.375,6475279.25,124524.600961538
2018,"55-59",21,677,6401516,6598218,52,0.394230769230769,6479061.98076923,124597.345784024
2018,"55-59",22,665,6401516,6598218,52,0.413461538461538,6482844.71153846,124670.090606509
2018,"55-59",23,637,6401516,6598218,52,0.432692307692308,6486627.44230769,124742.835428994
2018,"55-59",24,640,6401516,6598218,52,0.451923076923077,6490410.17307692,124815.580251479
2018,"55-59",25,630,6401516,6598218,52,0.471153846153846,6494192.90384615,124888.325073965
2018,"55-59",26,665,6401516,6598218,52,0.490384615384615,6497975.63461538,124961.06989645
2018,"55-59",27,674,6401516,6598218,52,0.509615384615385,6501758.36538462,125033.814718935
2018,"55-59",28,654,6401516,6598218,52,0.528846153846154,6505541.09615385,125106.55954142
2018,"55-59",29,648,6401516,6598218,52,0.548076923076923,6509323.82692308,125179.304363905
2018,"55-59",30,671,6401516,6598218,52,0.567307692307692,6513106.55769231,125252.049186391
2018,"55-59",31,768,6401516,6598218,52,0.586538461538462,6516889.28846154,125324.794008876
2018,"55-59",32,686,6401516,6598218,52,0.605769230769231,6520672.01923077,125397.538831361
2018,"55-59",33,628,6401516,6598218,52,0.625,6524454.75,125470.283653846
2018,"55-59",34,673,6401516,6598218,52,0.644230769230769,6528237.48076923,125543.028476331
2018,"55-59",35,642,6401516,6598218,52,0.663461538461538,6532020.21153846,125615.773298817
2018,"55-59",36,654,6401516,6598218,52,0.682692307692308,6535802.94230769,125688.518121302
2018,"55-59",37,633,6401516,6598218,52,0.701923076923077,6539585.67307692,125761.262943787
2018,"55-59",38,640,6401516,6598218,52,0.721153846153846,6543368.40384615,125834.007766272
2018,"55-59",39,662,6401516,6598218,52,0.740384615384615,6547151.13461538,125906.752588757
2018,"55-59",40,670,6401516,6598218,52,0.759615384615385,6550933.86538462,125979.497411243
2018,"55-59",41,656,6401516,6598218,52,0.778846153846154,6554716.59615385,126052.242233728
2018,"55-59",42,688,6401516,6598218,52,0.798076923076923,6558499.32692308,126124.987056213
2018,"55-59",43,643,6401516,6598218,52,0.817307692307692,6562282.05769231,126197.731878698
2018,"55-59",44,704,6401516,6598218,52,0.836538461538462,6566064.78846154,126270.476701183
2018,"55-59",45,713,6401516,6598218,52,0.855769230769231,6569847.51923077,126343.221523669
2018,"55-59",46,680,6401516,6598218,52,0.875,6573630.25,126415.966346154
2018,"55-59",47,657,6401516,6598218,52,0.894230769230769,6577412.98076923,126488.711168639
2018,"55-59",48,702,6401516,6598218,52,0.913461538461538,6581195.71153846,126561.455991124
2018,"55-59",49,666,6401516,6598218,52,0.932692307692308,6584978.44230769,126634.200813609
2018,"55-59",50,692,6401516,6598218,52,0.951923076923077,6588761.17307692,126706.945636095
2018,"55-59",51,709,6401516,6598218,52,0.971153846153846,6592543.90384615,126779.69045858
2018,"55-59",52,650,6401516,6598218,52,0.990384615384615,6596326.63461538,126852.435281065
2018,"60-64",1,962,5375053,5493914,52,0.00961538461538462,5376195.89423077,103388.382581361
2018,"60-64",2,985,5375053,5493914,52,0.0288461538461538,5378481.68269231,103432.340051775
2018,"60-64",3,1002,5375053,5493914,52,0.0480769230769231,5380767.47115385,103476.297522189
2018,"60-64",4,1005,5375053,5493914,52,0.0673076923076923,5383053.25961538,103520.254992604
2018,"60-64",5,970,5375053,5493914,52,0.0865384615384615,5385339.04807692,103564.212463018
2018,"60-64",6,953,5375053,5493914,52,0.105769230769231,5387624.83653846,103608.169933432
2018,"60-64",7,1049,5375053,5493914,52,0.125,5389910.625,103652.127403846
2018,"60-64",8,1145,5375053,5493914,52,0.144230769230769,5392196.41346154,103696.08487426
2018,"60-64",9,1227,5375053,5493914,52,0.163461538461538,5394482.20192308,103740.042344675
2018,"60-64",10,1274,5375053,5493914,52,0.182692307692308,5396767.99038462,103783.999815089
2018,"60-64",11,1134,5375053,5493914,52,0.201923076923077,5399053.77884615,103827.957285503
2018,"60-64",12,1085,5375053,5493914,52,0.221153846153846,5401339.56730769,103871.914755917
2018,"60-64",13,991,5375053,5493914,52,0.240384615384615,5403625.35576923,103915.872226331
2018,"60-64",14,1057,5375053,5493914,52,0.259615384615385,5405911.14423077,103959.829696746
2018,"60-64",15,961,5375053,5493914,52,0.278846153846154,5408196.93269231,104003.78716716
2018,"60-64",16,936,5375053,5493914,52,0.298076923076923,5410482.72115385,104047.744637574
2018,"60-64",17,928,5375053,5493914,52,0.317307692307692,5412768.50961538,104091.702107988
2018,"60-64",18,899,5375053,5493914,52,0.336538461538462,5415054.29807692,104135.659578402
2018,"60-64",19,905,5375053,5493914,52,0.355769230769231,5417340.08653846,104179.617048817
2018,"60-64",20,898,5375053,5493914,52,0.375,5419625.875,104223.574519231
2018,"60-64",21,896,5375053,5493914,52,0.394230769230769,5421911.66346154,104267.531989645
2018,"60-64",22,883,5375053,5493914,52,0.413461538461538,5424197.45192308,104311.489460059
2018,"60-64",23,921,5375053,5493914,52,0.432692307692308,5426483.24038462,104355.446930473
2018,"60-64",24,888,5375053,5493914,52,0.451923076923077,5428769.02884615,104399.404400888
2018,"60-64",25,895,5375053,5493914,52,0.471153846153846,5431054.81730769,104443.361871302
2018,"60-64",26,939,5375053,5493914,52,0.490384615384615,5433340.60576923,104487.319341716
2018,"60-64",27,895,5375053,5493914,52,0.509615384615385,5435626.39423077,104531.27681213
2018,"60-64",28,874,5375053,5493914,52,0.528846153846154,5437912.18269231,104575.234282544
2018,"60-64",29,898,5375053,5493914,52,0.548076923076923,5440197.97115385,104619.191752959
2018,"60-64",30,955,5375053,5493914,52,0.567307692307692,5442483.75961538,104663.149223373
2018,"60-64",31,1006,5375053,5493914,52,0.586538461538462,5444769.54807692,104707.106693787
2018,"60-64",32,926,5375053,5493914,52,0.605769230769231,5447055.33653846,104751.064164201
2018,"60-64",33,905,5375053,5493914,52,0.625,5449341.125,104795.021634615
2018,"60-64",34,892,5375053,5493914,52,0.644230769230769,5451626.91346154,104838.97910503
2018,"60-64",35,866,5375053,5493914,52,0.663461538461538,5453912.70192308,104882.936575444
2018,"60-64",36,860,5375053,5493914,52,0.682692307692308,5456198.49038462,104926.894045858
2018,"60-64",37,867,5375053,5493914,52,0.701923076923077,5458484.27884615,104970.851516272
2018,"60-64",38,936,5375053,5493914,52,0.721153846153846,5460770.06730769,105014.808986686
2018,"60-64",39,846,5375053,5493914,52,0.740384615384615,5463055.85576923,105058.766457101
2018,"60-64",40,927,5375053,5493914,52,0.759615384615385,5465341.64423077,105102.723927515
2018,"60-64",41,879,5375053,5493914,52,0.778846153846154,5467627.43269231,105146.681397929
2018,"60-64",42,888,5375053,5493914,52,0.798076923076923,5469913.22115385,105190.638868343
2018,"60-64",43,880,5375053,5493914,52,0.817307692307692,5472199.00961538,105234.596338757
2018,"60-64",44,875,5375053,5493914,52,0.836538461538462,5474484.79807692,105278.553809172
2018,"60-64",45,925,5375053,5493914,52,0.855769230769231,5476770.58653846,105322.511279586
2018,"60-64",46,899,5375053,5493914,52,0.875,5479056.375,105366.46875
2018,"60-64",47,928,5375053,5493914,52,0.894230769230769,5481342.16346154,105410.426220414
2018,"60-64",48,948,5375053,5493914,52,0.913461538461538,5483627.95192308,105454.383690828
2018,"60-64",49,941,5375053,5493914,52,0.932692307692308,5485913.74038462,105498.341161243
2018,"60-64",50,915,5375053,5493914,52,0.951923076923077,5488199.52884615,105542.298631657
2018,"60-64",51,981,5375053,5493914,52,0.971153846153846,5490485.31730769,105586.256102071
2018,"60-64",52,935,5375053,5493914,52,0.990384615384615,5492771.10576923,105630.213572485
2018,"65-69",1,1290,4711694,4808497,52,0.00961538461538462,4712624.79807692,90627.3999630178
2018,"65-69",2,1256,4711694,4808497,52,0.0288461538461538,4714486.39423077,90663.1998890533
2018,"65-69",3,1313,4711694,4808497,52,0.0480769230769231,4716347.99038462,90698.9998150888
2018,"65-69",4,1264,4711694,4808497,52,0.0673076923076923,4718209.58653846,90734.7997411243
2018,"65-69",5,1290,4711694,4808497,52,0.0865384615384615,4720071.18269231,90770.5996671598
2018,"65-69",6,1293,4711694,4808497,52,0.105769230769231,4721932.77884615,90806.3995931953
2018,"65-69",7,1426,4711694,4808497,52,0.125,4723794.375,90842.1995192308
2018,"65-69",8,1499,4711694,4808497,52,0.144230769230769,4725655.97115385,90877.9994452663
2018,"65-69",9,1620,4711694,4808497,52,0.163461538461538,4727517.56730769,90913.7993713018
2018,"65-69",10,1729,4711694,4808497,52,0.182692307692308,4729379.16346154,90949.5992973373
2018,"65-69",11,1557,4711694,4808497,52,0.201923076923077,4731240.75961538,90985.3992233728
2018,"65-69",12,1499,4711694,4808497,52,0.221153846153846,4733102.35576923,91021.1991494083
2018,"65-69",13,1355,4711694,4808497,52,0.240384615384615,4734963.95192308,91056.9990754438
2018,"65-69",14,1340,4711694,4808497,52,0.259615384615385,4736825.54807692,91092.7990014793
2018,"65-69",15,1307,4711694,4808497,52,0.278846153846154,4738687.14423077,91128.5989275148
2018,"65-69",16,1266,4711694,4808497,52,0.298076923076923,4740548.74038462,91164.3988535503
2018,"65-69",17,1214,4711694,4808497,52,0.317307692307692,4742410.33653846,91200.1987795858
2018,"65-69",18,1168,4711694,4808497,52,0.336538461538462,4744271.93269231,91235.9987056213
2018,"65-69",19,1211,4711694,4808497,52,0.355769230769231,4746133.52884615,91271.7986316568
2018,"65-69",20,1204,4711694,4808497,52,0.375,4747995.125,91307.5985576923
2018,"65-69",21,1200,4711694,4808497,52,0.394230769230769,4749856.72115385,91343.3984837278
2018,"65-69",22,1165,4711694,4808497,52,0.413461538461538,4751718.31730769,91379.1984097633
2018,"65-69",23,1181,4711694,4808497,52,0.432692307692308,4753579.91346154,91414.9983357988
2018,"65-69",24,1099,4711694,4808497,52,0.451923076923077,4755441.50961538,91450.7982618343
2018,"65-69",25,1097,4711694,4808497,52,0.471153846153846,4757303.10576923,91486.5981878698
2018,"65-69",26,1155,4711694,4808497,52,0.490384615384615,4759164.70192308,91522.3981139053
2018,"65-69",27,1134,4711694,4808497,52,0.509615384615385,4761026.29807692,91558.1980399408
2018,"65-69",28,1225,4711694,4808497,52,0.528846153846154,4762887.89423077,91593.9979659763
2018,"65-69",29,1245,4711694,4808497,52,0.548076923076923,4764749.49038462,91629.7978920118
2018,"65-69",30,1197,4711694,4808497,52,0.567307692307692,4766611.08653846,91665.5978180473
2018,"65-69",31,1399,4711694,4808497,52,0.586538461538462,4768472.68269231,91701.3977440828
2018,"65-69",32,1294,4711694,4808497,52,0.605769230769231,4770334.27884615,91737.1976701183
2018,"65-69",33,1186,4711694,4808497,52,0.625,4772195.875,91772.9975961538
2018,"65-69",34,1199,4711694,4808497,52,0.644230769230769,4774057.47115385,91808.7975221893
2018,"65-69",35,1162,4711694,4808497,52,0.663461538461538,4775919.06730769,91844.5974482248
2018,"65-69",36,1200,4711694,4808497,52,0.682692307692308,4777780.66346154,91880.3973742603
2018,"65-69",37,1156,4711694,4808497,52,0.701923076923077,4779642.25961538,91916.1973002959
2018,"65-69",38,1191,4711694,4808497,52,0.721153846153846,4781503.85576923,91951.9972263314
2018,"65-69",39,1152,4711694,4808497,52,0.740384615384615,4783365.45192308,91987.7971523669
2018,"65-69",40,1218,4711694,4808497,52,0.759615384615385,4785227.04807692,92023.5970784024
2018,"65-69",41,1180,4711694,4808497,52,0.778846153846154,4787088.64423077,92059.3970044379
2018,"65-69",42,1159,4711694,4808497,52,0.798076923076923,4788950.24038462,92095.1969304734
2018,"65-69",43,1157,4711694,4808497,52,0.817307692307692,4790811.83653846,92130.9968565089
2018,"65-69",44,1178,4711694,4808497,52,0.836538461538462,4792673.43269231,92166.7967825444
2018,"65-69",45,1260,4711694,4808497,52,0.855769230769231,4794535.02884615,92202.5967085799
2018,"65-69",46,1229,4711694,4808497,52,0.875,4796396.625,92238.3966346154
2018,"65-69",47,1189,4711694,4808497,52,0.894230769230769,4798258.22115385,92274.1965606509
2018,"65-69",48,1196,4711694,4808497,52,0.913461538461538,4800119.81730769,92309.9964866864
2018,"65-69",49,1244,4711694,4808497,52,0.932692307692308,4801981.41346154,92345.7964127219
2018,"65-69",50,1269,4711694,4808497,52,0.951923076923077,4803843.00961538,92381.5963387574
2018,"65-69",51,1287,4711694,4808497,52,0.971153846153846,4805704.60576923,92417.3962647929
2018,"65-69",52,1183,4711694,4808497,52,0.990384615384615,4807566.20192308,92453.1961908284
2018,"70-74",1,1499,3611909,3596545,52,0.00961538461538462,3611761.26923077,69456.9474852071
2018,"70-74",2,1504,3611909,3596545,52,0.0288461538461538,3611465.80769231,69451.2655325444
2018,"70-74",3,1489,3611909,3596545,52,0.0480769230769231,3611170.34615385,69445.5835798817
2018,"70-74",4,1476,3611909,3596545,52,0.0673076923076923,3610874.88461538,69439.9016272189
2018,"70-74",5,1555,3611909,3596545,52,0.0865384615384615,3610579.42307692,69434.2196745562
2018,"70-74",6,1664,3611909,3596545,52,0.105769230769231,3610283.96153846,69428.5377218935
2018,"70-74",7,1655,3611909,3596545,52,0.125,3609988.5,69422.8557692308
2018,"70-74",8,1873,3611909,3596545,52,0.144230769230769,3609693.03846154,69417.1738165681
2018,"70-74",9,2016,3611909,3596545,52,0.163461538461538,3609397.57692308,69411.4918639053
2018,"70-74",10,1967,3611909,3596545,52,0.182692307692308,3609102.11538462,69405.8099112426
2018,"70-74",11,1891,3611909,3596545,52,0.201923076923077,3608806.65384615,69400.1279585799
2018,"70-74",12,1767,3611909,3596545,52,0.221153846153846,3608511.19230769,69394.4460059172
2018,"70-74",13,1586,3611909,3596545,52,0.240384615384615,3608215.73076923,69388.7640532544
2018,"70-74",14,1562,3611909,3596545,52,0.259615384615385,3607920.26923077,69383.0821005917
2018,"70-74",15,1537,3611909,3596545,52,0.278846153846154,3607624.80769231,69377.400147929
2018,"70-74",16,1410,3611909,3596545,52,0.298076923076923,3607329.34615385,69371.7181952663
2018,"70-74",17,1380,3611909,3596545,52,0.317307692307692,3607033.88461538,69366.0362426036
2018,"70-74",18,1336,3611909,3596545,52,0.336538461538462,3606738.42307692,69360.3542899408
2018,"70-74",19,1382,3611909,3596545,52,0.355769230769231,3606442.96153846,69354.6723372781
2018,"70-74",20,1324,3611909,3596545,52,0.375,3606147.5,69348.9903846154
2018,"70-74",21,1259,3611909,3596545,52,0.394230769230769,3605852.03846154,69343.3084319527
2018,"70-74",22,1399,3611909,3596545,52,0.413461538461538,3605556.57692308,69337.6264792899
2018,"70-74",23,1288,3611909,3596545,52,0.432692307692308,3605261.11538462,69331.9445266272
2018,"70-74",24,1269,3611909,3596545,52,0.451923076923077,3604965.65384615,69326.2625739645
2018,"70-74",25,1267,3611909,3596545,52,0.471153846153846,3604670.19230769,69320.5806213018
2018,"70-74",26,1341,3611909,3596545,52,0.490384615384615,3604374.73076923,69314.898668639
2018,"70-74",27,1360,3611909,3596545,52,0.509615384615385,3604079.26923077,69309.2167159763
2018,"70-74",28,1283,3611909,3596545,52,0.528846153846154,3603783.80769231,69303.5347633136
2018,"70-74",29,1353,3611909,3596545,52,0.548076923076923,3603488.34615385,69297.8528106509
2018,"70-74",30,1448,3611909,3596545,52,0.567307692307692,3603192.88461538,69292.1708579882
